race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_032,46,95.159,4511.253,76.401,12.554,5.088,,,,,
,driver_032,46,82.921,4035.477,43.109,2.955,7.649,,,,,
,driver_032,46,79.668,3721.04,97.918,3.083,8.451,,,,,
,driver_032,46,78.804,3775.494,235.303,25.527,44.653,,,,,
,driver_032,46,84.801,4812.153,37.015,3.642,4.259,,,,,
,driver_032,46,81.831,3834.843,45.318,17.338,6.658,,,,,
,driver_032,46,81.106,3787.425,102.049,2.525,2.215,,,,,
,driver_032,46,79.817,3753.21,104.262,9.522,3.62,,,,,
,driver_032,46,91.985,4170.178,90.464,0.948,45.809,,,,,
,driver_032,46,89.628,4151.491,47.268,3.416,19.836,,,,,
,driver_032,46,84.08,3958.689,108.103,19.659,22.765,,,,,
,driver_032,46,101.766,4805.477,53.276,8.524,21.255,,,,,
,driver_032,46,86.626,4055.276,36.099,3.426,8.615,,,,,
,driver_032,46,93.646,4440.681,91.248,1.299,4.845,,,,,
,driver_032,46,104.958,4870.06,124.937,11.465,5.133,,,,,
,driver_032,46,80.639,3794.608,52.011,3.834,5.302,,,,,
,driver_032,46,74.123,3420.65,0.0,4.759,,,,,,
,driver_032,46,101.04,4722.213,34.703,0.35,14.633,,,,,
,driver_032,46,81.618,3808.992,0.0,18.714,,,,,,
,driver_032,47,79.195,3800.235,99.825,2.941,7.574,,,,,
,driver_032,47,88.786,4231.941,123.807,0.582,32.655,,,,,
,driver_032,47,95.588,5196.694,54.594,1.158,13.329,,,,,
,driver_032,47,96.706,4578.803,94.815,2.086,23.137,,,,,
,driver_032,47,82.827,4017.223,113.596,18.052,15.045,,,,,
,driver_032,47,71.98,3942.439,15.905,13.618,7.639,,,,,
,driver_032,47,95.591,4624.515,152.976,1.997,1.026,,,,,
,driver_032,47,84.413,4002.633,156.669,1.193,14.518,,,,,
,driver_032,47,82.069,3896.805,25.863,11.048,0.498,,,,,
,driver_032,47,83.531,3950.112,25.068,23.306,25.068,,,,,
,driver_032,47,94.715,4605.968,76.822,13.299,5.034,,,,,
,driver_032,47,94.887,4514.623,92.723,2.125,10.653,,,,,
,driver_032,47,94.343,3603.179,80.325,9.061,20.268,,,,,
,driver_032,47,90.127,4760.732,66.953,4.158,8.884,,,,,
,driver_032,47,70.867,3527.657,52.342,0.84,22.532,,,,,
,driver_032,47,77.166,3825.984,73.202,14.264,36.506,,,,,
,driver_032,47,86.377,4136.354,107.76,27.405,6.7,,,,,
,driver_032,47,87.68,4172.587,70.343,6.586,6.532,,,,,
,driver_032,47,90.273,4260.451,93.216,0.563,25.324,,,,,
,driver_032,47,73.851,3494.501,0.0,5.622,,,,,,
,driver_032,47,111.077,5263.517,76.091,30.424,9.884,,,,,
,driver_032,47,83.359,4118.836,43.913,2.67,18.678,,,,,
,driver_032,47,93.825,4839.448,58.586,2.936,2.233,,,,,
,driver_032,47,89.411,3898.429,233.934,9.377,40.584,,,,,
,driver_032,47,74.012,3561.352,53.349,13.753,5.028,,,,,
,driver_032,47,83.633,3997.307,90.704,1.774,5.13,,,,,
,driver_032,47,86.356,4141.632,36.113,4.414,8.253,,,,,
,driver_032,47,92.647,4533.328,92.334,0.651,3.705,,,,,
,driver_032,47,81.225,3787.085,40.725,9.162,38.829,,,,,
,driver_032,47,78.593,3780.062,124.286,2.652,13.509,,,,,
,driver_032,47,95.807,4644.68,186.137,27.655,12.848,,,,,
,driver_032,47,88.61,4041.379,86.096,13.464,55.678,,,,,
,driver_032,47,86.439,4480.963,82.56,9.563,64.684,,,,,
,driver_032,47,73.451,3583.189,60.456,1.544,17.521,,,,,
,driver_032,47,80.392,3875.0,52.463,4.119,18.021,,,,,
,driver_032,47,90.103,4359.195,59.437,13.983,6.854,,,,,
,driver_032,47,82.095,4762.747,511.481,,366.153,,,,,
,driver_032,47,80.088,3788.437,29.427,25.458,3.341,,,,,
,driver_032,47,85.325,4030.471,0.385,0.96,0.385,,,,,
,driver_032,47,83.035,3892.027,0.0,18.118,,,,,,
,driver_032,47,80.313,3805.145,105.609,5.979,4.656,,,,,
,driver_032,47,88.976,4271.014,87.178,2.482,5.668,,,,,
,driver_032,47,105.303,4053.185,75.881,1.471,3.671,,,,,
,driver_032,47,78.467,3853.961,234.538,27.132,42.126,,,,,
,driver_032,47,84.496,4047.065,87.267,1.075,13.502,,,,,
,driver_032,47,86.179,4138.857,88.723,19.266,4.117,,,,,
,driver_032,47,86.129,4141.364,94.812,3.955,4.919,,,,,
,driver_032,47,103.512,3993.198,70.711,11.108,0.615,,,,,
,driver_032,47,82.438,3979.994,102.477,15.023,1.599,,,,,
,driver_032,47,74.874,3708.295,72.023,3.427,14.502,,,,,
,driver_032,47,84.109,3958.317,81.465,61.586,4.474,,,,,
,driver_032,47,100.373,4822.586,35.546,0.814,13.965,,,,,
,driver_032,47,90.76,4607.534,12.216,21.496,2.369,,,,,
,driver_032,47,89.764,4366.895,112.084,8.724,34.721,,,,,
,driver_032,47,96.812,4645.114,74.832,6.462,26.517,,,,,
,driver_032,47,79.498,3801.129,78.999,1.172,0.353,,,,,
,driver_032,47,113.676,4496.163,120.377,39.063,41.355,,,,,
,driver_032,47,76.827,3585.136,64.203,12.883,9.077,,,,,
,driver_032,47,101.946,4761.87,101.738,0.666,0.473,,,,,
,driver_032,47,109.188,4871.956,99.904,4.727,20.585,,,,,
,driver_032,47,106.132,4976.192,127.545,10.523,6.764,,,,,
,driver_032,47,104.129,4902.772,81.41,11.761,1.662,,,,,
,driver_032,47,88.48,4807.651,46.833,0.444,1.296,,,,,
,driver_032,47,84.677,4896.83,32.869,4.11,3.989,,,,,
,driver_032,47,92.491,3948.736,165.818,33.55,31.464,,,,,
,driver_032,47,82.054,3916.897,46.172,17.388,7.131,,,,,
,driver_032,47,95.15,4650.079,51.784,0.658,16.142,,,,,
,driver_032,47,89.406,4240.897,49.009,2.445,12.766,,,,,
,driver_032,47,81.79,3890.074,44.024,3.527,10.531,,,,,
,driver_032,47,103.909,4946.532,75.369,52.147,13.968,,,,,
,driver_032,47,78.496,3777.399,17.515,14.715,17.515,,,,,
,driver_032,47,88.504,4474.418,0.0,12.536,,,,,,
,driver_032,47,104.228,3950.25,0.0,3.526,,,,,,
,driver_032,47,87.084,4231.742,61.036,6.384,11.811,,,,,
,driver_032,47,79.533,3921.161,146.632,167.457,13.701,,,,,
,driver_032,47,103.883,4924.914,176.766,44.398,4.888,,,,,
,driver_032,47,80.192,3867.617,103.296,3.911,2.195,,,,,
,driver_032,47,80.006,3833.216,106.039,8.98,2.968,,,,,
,driver_032,47,84.408,4043.097,109.979,21.586,23.202,,,,,
,driver_032,47,102.114,4907.591,54.754,8.101,23.174,,,,,
,driver_032,47,80.53,3830.024,0.0,38.209,,,,,,
,driver_032,47,87.093,4041.767,2.505,51.297,2.505,,,,,
,driver_032,47,77.774,3841.41,97.59,125.304,0.675,,,,,
,driver_032,47,78.852,3878.524,48.217,0.578,1.414,,,,,
,driver_032,47,96.214,3736.168,140.209,89.658,19.848,,,,,
,driver_032,47,78.367,3732.935,61.101,10.001,13.671,,,,,
,driver_032,47,84.054,4121.218,136.555,1.901,1.245,,,,,
,driver_032,47,85.42,4049.321,137.317,89.505,23.838,,,,,
,driver_032,47,84.623,4267.075,48.823,0.847,2.984,,,,,
,driver_032,47,100.312,3774.974,111.351,87.721,12.818,,,,,
,driver_032,47,80.98,3907.743,122.136,6.325,23.854,,,,,
,driver_032,47,96.557,4585.498,115.79,0.639,23.236,,,,,
,driver_032,47,87.033,4149.395,77.345,1.218,2.133,,,,,
,driver_032,47,81.747,3855.642,23.821,0.482,23.821,,,,,
,driver_032,47,86.189,4113.463,9.498,6.066,0.667,,,,,
,driver_032,47,78.629,3781.443,8.3,22.969,8.3,,,,,
,driver_032,47,89.286,4827.902,35.643,1.006,7.451,,,,,
,driver_032,47,75.006,3666.641,97.749,23.248,0.658,,,,,
,driver_032,47,96.549,4586.24,83.495,4.195,0.82,,,,,
,driver_032,47,78.044,3747.441,98.443,16.14,9.417,,,,,
,driver_032,47,75.348,3802.389,46.108,10.685,2.272,,,,,
,driver_032,47,91.225,4306.031,78.265,0.825,7.595,,,,,
,driver_032,47,84.873,4124.867,111.339,15.694,43.636,,,,,
,driver_032,47,165.147,5133.93,171.123,163.261,1.148,,,,,
,driver_032,47,83.105,3994.564,0.0,13.025,,,,,,
,driver_032,47,85.742,4239.264,2.77,8.331,2.77,,,,,
,driver_032,47,95.193,4515.93,0.0,0.825,,,,,,
,driver_032,47,90.17,4306.884,0.0,19.745,,,,,,
,driver_032,47,87.768,4256.429,112.609,17.019,20.353,,,,,
,driver_032,48,98.738,4677.541,97.463,0.217,26.976,,,,,
,driver_032,48,90.135,4850.867,64.627,3.363,9.284,,,,,
,driver_032,48,84.642,4126.021,86.744,14.32,57.552,,,,,
,driver_032,48,106.348,5031.262,183.59,39.404,7.774,,,,,
,driver_032,48,71.736,4014.175,17.441,13.449,8.909,,,,,
,driver_032,48,73.848,3635.2,53.892,15.184,4.147,,,,,
,driver_032,48,80.364,3947.981,104.69,4.704,2.374,,,,,
,driver_032,48,90.522,4396.553,79.967,0.838,8.398,,,,,
,driver_032,48,87.04,4236.435,77.036,1.034,2.347,,,,,
,driver_032,48,74.912,3783.207,72.366,6.218,15.256,,,,,
,driver_032,48,85.279,4079.843,0.0,11.666,,,,,,
,driver_032,48,85.423,4324.687,1.908,10.901,1.908,,,,,
,driver_032,48,87.406,4319.148,61.205,5.943,11.448,,,,,
,driver_032,48,96.006,4610.629,95.129,0.862,12.563,,,,,
,driver_032,48,86.032,4207.25,141.269,0.533,0.427,,,,,
,driver_032,48,77.506,3852.48,111.962,90.639,12.286,,,,,
,driver_032,48,89.064,4329.961,50.711,1.797,12.492,,,,,
,driver_032,48,81.817,3937.459,24.385,0.547,24.385,,,,,
,driver_032,48,87.76,4344.189,114.251,18.548,19.79,,,,,
,driver_032,48,83.894,4125.661,1.974,52.805,1.974,,,,,
,driver_032,48,97.311,4742.425,75.596,5.436,27.762,,,,,
,driver_032,48,79.117,3884.262,107.022,5.642,7.535,,,,,
,driver_032,48,79.094,3933.055,217.992,29.273,40.238,,,,,
,driver_032,48,75.423,3877.812,46.63,12.241,1.704,,,,,
,driver_032,48,101.88,5009.471,56.202,7.803,25.015,,,,,
,driver_032,48,81.231,3988.974,124.356,5.816,2.067,,,,,
,driver_032,48,104.257,5050.789,77.521,51.587,15.566,,,,,
,driver_032,48,160.611,5294.541,167.47,133.202,0.911,,,,,
,driver_032,48,88.151,4562.569,0.0,13.885,,,,,,
,driver_032,48,78.15,3956.674,48.558,0.746,2.138,,,,,
,driver_032,48,94.195,3830.363,146.008,127.191,3.692,,,,,
,driver_032,48,75.237,3741.878,100.01,23.638,0.434,,,,,
,driver_032,48,78.171,3825.612,100.331,16.592,10.462,,,,,
,driver_032,48,75.996,3974.425,218.641,7.156,40.082,,,,,
,driver_032,48,83.758,4081.065,92.91,2.261,4.723,,,,,
,driver_032,48,79.795,3913.011,107.41,0.403,4.979,,,,,
,driver_032,48,94.936,4745.015,51.833,0.75,17.592,,,,,
,driver_032,48,82.121,4844.868,514.223,,364.149,,,,,
,driver_032,48,73.296,3567.797,0.0,6.556,,,,,,
,driver_032,48,88.933,4119.404,0.0,15.442,,,,,,
,driver_032,48,81.793,3973.82,0.0,18.755,,,,,,
,driver_032,48,80.943,3861.005,128.603,3.905,7.622,,,,,
,driver_032,48,78.622,3879.751,80.475,0.95,0.554,,,,,
,driver_032,48,73.335,3676.514,82.004,8.922,21.364,,,,,
,driver_032,48,81.572,3998.469,46.75,17.569,7.25,,,,,
,driver_032,48,98.551,4091.749,69.459,10.333,1.478,,,,,
,driver_032,48,81.972,3972.046,45.863,4.156,30.305,,,,,
,driver_032,48,86.338,4227.97,35.97,5.372,8.133,,,,,
,driver_032,48,90.681,4624.009,93.63,1.176,0.029,,,,,
,driver_032,48,78.741,3856.14,8.212,15.697,8.212,,,,,
,driver_032,48,86.188,4199.651,8.782,5.932,0.841,,,,,
,driver_032,48,100.205,4922.791,36.483,0.964,13.492,,,,,
,driver_032,48,90.472,4698.006,11.999,17.886,11.999,,,,,
,driver_032,48,80.097,3813.032,63.359,7.899,15.691,,,,,
,driver_032,48,95.648,4681.888,84.354,23.56,0.317,,,,,
,driver_032,48,70.347,3598.004,52.564,0.925,32.29,,,,,
,driver_032,48,94.302,4043.038,150.561,37.695,33.705,,,,,
,driver_032,48,97.974,3683.11,91.334,53.044,11.353,,,,,
,driver_032,48,88.221,4224.575,110.996,24.967,8.21,,,,,
,driver_032,48,106.108,4978.064,102.691,5.662,21.962,,,,,
,driver_032,48,88.88,3963.88,61.394,1.447,3.97,,,,,
,driver_032,48,80.52,3910.544,0.0,58.625,,,,,,
,driver_032,48,111.171,5374.688,76.012,31.929,9.62,,,,,
,driver_032,48,85.543,4035.655,28.39,21.65,28.39,,,,,
,driver_032,48,88.366,4916.268,37.041,1.262,7.328,,,,,
,driver_032,48,91.555,4362.569,91.106,53.055,0.727,,,,,
,driver_032,48,78.813,3999.974,149.305,170.165,11.654,,,,,
,driver_032,48,88.101,4260.688,72.445,6.378,7.131,,,,,
,driver_032,48,72.897,3656.086,59.583,18.051,16.692,,,,,
,driver_032,48,82.168,4062.162,102.787,16.54,2.022,,,,,
,driver_032,48,90.584,4449.779,58.349,15.107,5.972,,,,,
,driver_032,48,86.876,4205.712,47.762,10.873,0.459,,,,,
,driver_032,48,86.683,4225.54,81.859,20.35,4.069,,,,,
,driver_032,48,95.8,4720.315,154.59,1.315,1.435,,,,,
,driver_032,48,100.782,4862.652,103.682,1.638,0.97,,,,,
