race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_016,20,98.464,2130.576,0.0,4.387,,,,,,
,driver_016,20,92.195,1886.042,39.983,2.126,2.885,,,,,
,driver_016,20,99.584,2119.831,33.481,0.375,2.796,,,,,
,driver_016,20,77.795,1585.017,79.494,45.435,0.36,,,,,
,driver_016,20,94.457,4644.964,12.812,0.911,1.369,,,,,
,driver_016,20,86.3,1758.3,24.418,3.031,6.025,,,,,
,driver_016,20,75.376,1708.06,22.329,1.483,0.558,,,,,
,driver_016,20,88.76,1887.279,51.666,6.122,1.817,,,,,
,driver_016,20,95.473,2057.805,19.557,5.317,8.464,,,,,
,driver_016,20,79.783,1619.12,10.925,9.87,0.863,,,,,
,driver_016,20,75.011,1524.44,37.696,29.392,0.715,,,,,
,driver_016,20,90.872,1849.909,69.221,0.675,7.776,,,,,
,driver_016,20,87.592,1786.945,10.527,3.137,1.744,,,,,
,driver_016,20,80.518,1656.462,5.733,3.217,2.781,,,,,
,driver_016,20,96.011,2026.952,75.229,29.293,8.809,,,,,
,driver_016,20,79.267,1611.224,6.178,8.623,1.354,,,,,
,driver_016,20,96.68,2249.202,0.0,2.331,,,,,,
,driver_016,20,129.412,5915.72,0.0,12.591,,,,,,
,driver_016,20,88.061,1842.468,16.637,3.391,16.637,,,,,
,driver_016,20,88.484,2000.937,10.713,7.639,1.603,,,,,
,driver_016,20,92.736,1916.493,0.0,25.476,,,,,,
,driver_016,20,92.945,1913.819,11.731,2.782,0.538,,,,,
,driver_016,20,105.008,2134.832,0.0,19.036,,,,,,
,driver_016,20,104.228,2089.199,0.0,4.143,,,,,,
,driver_016,20,79.108,1601.051,90.057,,20.654,,,,,
,driver_016,20,76.196,1568.529,22.309,1.506,1.565,,,,,
,driver_016,20,109.83,2211.1,40.697,0.787,1.384,,,,,
,driver_016,20,103.662,2112.246,4.037,4.35,1.686,,,,,
,driver_016,20,91.618,1869.781,6.332,0.626,6.332,,,,,
,driver_016,20,115.196,2227.664,26.854,14.045,26.854,,,,,
,driver_016,20,86.996,1782.344,34.829,1.593,21.381,,,,,
,driver_016,20,98.232,2354.549,9.616,0.874,0.49,,,,,
,driver_016,20,94.751,2107.774,0.0,2.259,,,,,,
,driver_016,20,82.676,1861.13,0.0,2.668,,,,,,
,driver_016,20,82.685,1689.426,61.862,4.431,0.615,,,,,
,driver_016,20,106.329,2441.722,0.0,3.898,,,,,,
,driver_016,20,81.421,1965.518,31.823,2.413,12.489,,,,,
,driver_016,20,77.96,1568.711,2.224,5.499,2.224,,,,,
,driver_016,20,68.548,1444.654,22.453,6.065,4.937,,,,,
,driver_016,20,74.245,1481.438,7.377,6.148,1.785,,,,,
,driver_016,20,103.418,2275.024,20.272,1.087,11.068,,,,,
,driver_016,20,103.953,2262.016,26.776,2.088,2.469,,,,,
,driver_016,20,89.328,1835.155,38.19,1.588,5.56,,,,,
,driver_016,20,98.583,2159.915,96.495,29.089,4.189,,,,,
,driver_016,20,84.167,1908.928,24.086,1.131,1.06,,,,,
,driver_016,20,102.174,2060.925,24.624,1.589,6.871,,,,,
,driver_016,20,76.584,1759.218,17.253,2.193,0.011,,,,,
,driver_016,20,86.97,2090.661,68.635,8.768,6.879,,,,,
,driver_016,20,78.075,1602.255,56.525,0.465,2.984,,,,,
,driver_016,20,121.365,2565.59,37.76,4.726,2.319,,,,,
,driver_016,21,88.056,1886.38,2.442,9.492,2.442,,,,,
,driver_016,21,126.109,1849.159,108.618,,33.061,,,,,
,driver_016,21,85.872,2051.795,55.268,0.041,3.637,,,,,
,driver_016,21,100.997,2134.14,0.0,1.682,,,,,,
,driver_016,21,88.267,2089.204,10.744,6.785,1.938,,,,,
,driver_016,21,99.041,2142.534,13.253,7.052,0.776,,,,,
,driver_016,21,100.28,2126.808,0.0,5.428,,,,,,
,driver_016,21,90.181,1922.563,0.842,2.806,0.842,,,,,
,driver_016,21,112.113,2404.25,0.0,9.046,,,,,,
,driver_016,21,90.337,1950.574,11.821,1.358,11.821,,,,,
,driver_016,21,103.555,2215.801,3.857,4.184,1.7,,,,,
,driver_016,21,91.646,1961.427,6.654,0.799,6.654,,,,,
,driver_016,21,80.002,1702.546,5.98,6.04,1.646,,,,,
,driver_016,21,86.132,1847.047,9.351,3.646,2.538,,,,,
,driver_016,21,80.912,1731.647,14.757,4.549,4.977,,,,,
,driver_016,21,77.748,1867.642,43.163,0.796,7.417,,,,,
,driver_016,21,189.669,2799.69,0.696,0.993,0.696,,,,,
,driver_016,21,92.463,2129.929,36.442,1.125,15.737,,,,,
,driver_016,21,83.086,1944.216,0.0,2.297,,,,,,
,driver_016,21,122.648,2191.675,28.504,9.608,28.272,,,,,
,driver_016,21,96.995,2314.222,30.74,3.668,17.905,,,,,
,driver_016,21,97.15,2123.036,32.603,1.679,13.434,,,,,
,driver_016,21,85.883,1880.01,90.933,,1.318,,,,,
,driver_016,21,93.005,2033.42,68.208,1.506,1.58,,,,,
,driver_016,21,122.627,2282.542,130.496,10.499,3.49,,,,,
,driver_016,21,101.4,2162.325,25.335,1.586,7.632,,,,,
,driver_016,21,77.938,1680.193,57.638,0.377,3.776,,,,,
,driver_016,21,97.213,2222.347,56.302,0.684,3.313,,,,,
,driver_016,21,109.98,2385.987,47.118,1.591,2.188,,,,,
,driver_016,21,105.036,2292.85,34.676,5.559,11.251,,,,,
,driver_016,21,91.558,2250.307,0.0,4.799,,,,,,
,driver_016,21,78.403,1888.097,8.908,16.091,8.908,,,,,
,driver_016,21,80.343,1736.805,5.363,2.923,2.451,,,,,
,driver_016,21,96.772,2345.974,0.0,2.376,,,,,,
,driver_016,21,103.52,2227.656,0.0,4.948,,,,,,
,driver_016,21,104.191,2230.096,0.0,2.99,,,,,,
,driver_016,21,112.447,2615.06,0.0,3.964,,,,,,
,driver_016,21,98.114,2109.022,8.707,2.257,3.53,,,,,
,driver_016,21,87.627,1885.556,8.857,4.781,0.817,,,,,
,driver_016,21,116.297,2476.608,1.687,2.8,1.687,,,,,
,driver_016,21,113.022,2424.487,0.0,8.426,,,,,,
,driver_016,21,106.249,2402.803,32.193,1.611,2.421,,,,,
,driver_016,21,105.706,2375.325,7.123,0.385,7.123,,,,,
,driver_016,21,108.579,2292.311,17.509,11.058,7.068,,,,,
,driver_016,21,102.338,2377.928,13.338,1.907,1.904,,,,,
,driver_016,21,101.075,2730.528,55.257,4.877,0.992,,,,,
,driver_016,21,82.799,1742.323,21.215,22.919,2.835,,,,,
,driver_016,21,105.453,2317.386,25.701,1.551,5.964,,,,,
,driver_016,21,93.319,2010.314,11.567,11.366,10.492,,,,,
,driver_016,21,73.963,1555.401,3.199,6.189,3.199,,,,,
,driver_016,21,82.462,1847.935,53.061,5.796,2.087,,,,,
,driver_016,21,89.362,1924.517,39.779,0.409,4.865,,,,,
,driver_016,21,71.436,1515.304,46.583,1.126,0.703,,,,,
,driver_016,21,70.272,1619.063,55.627,2.286,1.481,,,,,
,driver_016,21,102.722,2217.332,74.725,5.573,3.483,,,,,
,driver_016,21,94.637,1916.608,58.432,1.177,1.809,,,,,
,driver_016,21,106.713,2035.475,10.509,1.571,0.747,,,,,
,driver_016,21,118.456,2339.713,8.939,7.041,4.015,,,,,
,driver_016,21,78.244,1667.982,48.778,2.379,2.652,,,,,
,driver_016,21,79.617,1698.737,5.76,9.973,0.834,,,,,
,driver_016,21,90.639,1940.548,49.887,1.122,7.376,,,,,
,driver_016,21,91.444,2733.339,9.686,2.456,7.482,,,,,
,driver_016,21,137.175,6052.895,0.0,1.107,,,,,,
,driver_016,21,122.323,5999.173,18.728,1.043,0.573,,,,,
,driver_016,21,107.966,2581.624,21.695,1.237,2.798,,,,,
,driver_016,21,89.225,1877.164,0.0,5.742,,,,,,
,driver_016,21,103.384,2356.108,0.0,8.247,,,,,,
,driver_016,21,89.901,2284.85,11.44,0.365,0.863,,,,,
,driver_016,21,89.264,1865.834,12.781,13.944,12.781,,,,,
,driver_016,21,107.381,2532.685,8.334,2.731,2.702,,,,,
,driver_016,21,76.646,1639.915,6.971,7.392,6.138,,,,,
,driver_016,21,81.654,1771.08,61.936,2.101,1.37,,,,,
,driver_016,21,78.481,1647.192,2.31,5.943,2.31,,,,,
,driver_016,21,88.701,1900.647,35.304,14.194,1.898,,,,,
,driver_016,21,95.564,2036.843,21.688,11.081,15.77,,,,,
,driver_016,21,149.502,2003.515,2.054,3.081,1.221,,,,,
,driver_016,21,70.455,1495.138,36.061,5.768,8.524,,,,,
,driver_016,21,92.312,1978.354,40.764,1.604,3.006,,,,,
,driver_016,21,110.793,2575.974,27.585,0.867,1.129,,,,,
,driver_016,21,59.857,1426.656,25.609,4.522,4.781,,,,,
,driver_016,21,78.31,1781.228,47.708,2.618,4.654,,,,,
,driver_016,21,108.803,2983.981,35.538,1.181,4.751,,,,,
,driver_016,21,99.931,2051.14,5.109,1.34,0.415,,,,,
,driver_016,21,101.908,2174.281,38.399,12.336,1.746,,,,,
,driver_016,21,115.84,1871.31,4.981,0.455,0.925,,,,,
,driver_016,21,101.325,2155.269,30.279,4.391,1.008,,,,,
,driver_016,21,80.704,1691.928,7.437,7.552,1.609,,,,,
,driver_016,21,99.317,2277.703,0.0,3.623,,,,,,
,driver_016,21,94.467,2008.286,13.295,1.396,1.849,,,,,
,driver_016,21,79.902,1704.396,1.321,1.376,0.567,,,,,
,driver_016,21,104.8,2240.527,0.0,6.88,,,,,,
,driver_016,21,111.776,2010.425,17.695,3.298,0.457,,,,,
,driver_016,21,92.441,1998.68,57.036,1.857,1.627,,,,,
,driver_016,21,112.414,2635.036,0.0,0.879,,,,,,
,driver_016,21,83.535,1841.145,69.737,5.853,1.808,,,,,
,driver_016,21,88.578,1867.861,0.0,11.192,,,,,,
,driver_016,21,98.362,2452.911,9.493,0.896,0.494,,,,,
,driver_016,21,73.927,1804.219,0.0,1.681,,,,,,
,driver_016,21,78.693,1648.575,0.0,4.442,,,,,,
,driver_016,21,95.284,2231.632,45.717,3.026,2.701,,,,,
,driver_016,21,83.219,1781.658,48.431,1.61,3.753,,,,,
,driver_016,21,79.136,1787.786,1.734,0.598,0.888,,,,,
,driver_016,21,77.242,1618.203,0.0,2.205,,,,,,
,driver_016,21,102.519,2484.424,45.099,0.869,2.425,,,,,
,driver_016,21,79.487,1709.022,37.732,3.048,7.225,,,,,
,driver_016,21,104.038,2366.054,29.352,1.768,3.003,,,,,
,driver_016,21,85.505,1996.339,47.689,2.347,1.286,,,,,
,driver_016,21,86.068,2148.57,37.274,5.043,1.555,,,,,
,driver_016,21,94.708,2040.87,61.193,1.137,0.71,,,,,
,driver_016,21,111.092,2382.342,41.121,0.543,0.681,,,,,
,driver_016,21,103.245,2148.314,55.825,29.287,0.993,,,,,
,driver_016,21,109.013,2535.384,12.978,0.97,3.635,,,,,
,driver_016,21,75.209,1783.269,20.727,1.363,0.694,,,,,
,driver_016,21,121.192,2592.436,0.0,3.173,,,,,,
,driver_016,21,91.523,1965.471,0.932,0.739,0.932,,,,,
,driver_016,21,95.978,2122.93,75.864,34.289,5.597,,,,,
,driver_016,21,85.487,1924.065,5.937,3.134,5.937,,,,,
,driver_016,21,88.487,1850.346,22.446,2.371,2.764,,,,,
,driver_016,21,111.973,2476.778,2.834,12.328,2.834,,,,,
,driver_016,21,79.083,1707.196,9.783,4.072,9.783,,,,,
,driver_016,21,99.607,2108.977,25.676,0.861,0.009,,,,,
,driver_016,21,102.532,2406.843,0.0,1.121,,,,,,
,driver_016,21,102.915,2211.684,17.645,1.436,1.009,,,,,
,driver_016,21,104.832,2239.664,0.0,19.971,,,,,,
,driver_016,21,103.483,2314.929,0.0,6.08,,,,,,
,driver_016,21,103.407,2216.562,11.474,1.981,0.348,,,,,
,driver_016,21,100.225,2176.6,42.136,4.983,0.474,,,,,
,driver_016,21,80.691,1996.245,8.848,3.161,0.39,,,,,
,driver_016,21,115.253,2454.926,12.619,0.628,12.619,,,,,
,driver_016,21,89.89,1931.263,47.903,0.446,5.994,,,,,
,driver_016,21,113.607,4071.715,32.509,1.978,13.026,,,,,
,driver_016,21,111.195,2322.295,44.787,0.295,0.924,,,,,
,driver_016,21,2117.733,4408.078,19.142,1.995,1.438,,,,,
,driver_016,21,107.307,2271.738,11.095,9.222,0.704,,,,,
,driver_016,21,86.414,1830.671,10.597,17.209,1.821,,,,,
,driver_016,21,100.963,2180.13,12.662,18.909,8.843,,,,,
,driver_016,21,103.123,2211.879,52.781,1.966,2.973,,,,,
,driver_016,21,102.734,2377.758,18.757,1.262,11.338,,,,,
,driver_016,21,99.996,2219.827,37.64,0.469,0.394,,,,,
,driver_016,21,84.216,1993.144,25.29,0.844,1.412,,,,,
,driver_016,21,75.997,1631.338,19.331,2.141,3.936,,,,,
,driver_016,21,76.508,1835.726,19.017,1.728,1.3,,,,,
,driver_016,21,90.563,1920.567,32.156,3.339,2.011,,,,,
,driver_016,21,84.997,1795.809,45.932,4.235,0.794,,,,,
,driver_016,21,96.75,2039.488,8.895,1.773,0.61,,,,,
,driver_016,21,88.181,1875.126,11.609,2.755,2.529,,,,,
,driver_016,21,117.344,2542.698,62.038,3.521,4.017,,,,,
,driver_016,21,105.034,2448.556,0.0,1.872,,,,,,
,driver_016,21,102.622,2214.882,5.029,1.564,5.029,,,,,
,driver_016,21,90.946,1939.952,27.411,1.237,0.596,,,,,
,driver_016,21,94.38,1752.835,3.389,1.749,3.389,,,,,
,driver_016,21,119.851,2711.077,7.643,4.153,0.028,,,,,
,driver_016,21,99.063,2186.201,0.0,9.368,,,,,,
,driver_016,21,81.715,1871.668,67.983,0.724,2.909,,,,,
,driver_016,21,97.386,2069.769,0.0,2.082,,,,,,
,driver_016,21,104.455,2212.815,10.191,0.574,4.316,,,,,
,driver_016,21,91.463,1861.824,0.0,0.09,,,,,,
,driver_016,21,96.383,2069.117,32.049,2.186,3.131,,,,,
,driver_016,21,81.128,1765.066,13.334,5.259,1.876,,,,,
,driver_016,21,74.202,1572.147,9.859,1.196,2.055,,,,,
,driver_016,21,100.448,2129.236,28.847,8.005,1.563,,,,,
,driver_016,21,93.436,4312.066,66.823,7.403,1.404,,,,,
,driver_016,21,78.365,1663.382,79.265,46.736,0.773,,,,,
,driver_016,21,94.592,4739.556,14.916,0.911,1.645,,,,,
,driver_016,21,134.128,2699.718,53.108,9.34,4.199,,,,,
,driver_016,21,106.868,1986.475,28.227,3.344,28.227,,,,,
,driver_016,21,171.447,2962.645,0.0,1.651,,,,,,
,driver_016,21,86.094,1844.394,24.89,3.495,5.903,,,,,
,driver_016,21,74.713,1599.153,35.174,3.412,0.566,,,,,
,driver_016,21,87.394,1929.862,15.436,4.875,15.436,,,,,
,driver_016,21,78.161,1665.498,0.0,2.829,,,,,,
,driver_016,21,104.485,2246.556,0.0,4.194,,,,,,
,driver_016,21,83.233,1832.653,16.218,1.717,4.126,,,,,
,driver_016,21,113.582,2419.698,8.646,1.925,8.646,,,,,
,driver_016,21,78.691,1713.852,54.461,0.524,2.206,,,,,
,driver_016,21,102.199,2556.029,7.874,2.192,2.38,,,,,
,driver_016,21,90.374,3196.873,0.0,1.545,,,,,,
,driver_016,21,126.129,2353.793,38.783,5.265,3.251,,,,,
,driver_016,21,103.81,2214.539,15.001,16.541,2.301,,,,,
,driver_016,21,83.453,1859.717,0.0,2.685,,,,,,
,driver_016,21,98.58,2219.163,5.331,5.617,5.331,,,,,
,driver_016,21,100.18,2140.552,3.664,5.188,1.763,,,,,
,driver_016,21,112.098,1985.603,13.995,2.586,13.995,,,,,
,driver_016,21,108.71,2530.303,0.0,7.938,,,,,,
,driver_016,21,106.593,2291.35,20.682,2.735,1.434,,,,,
,driver_016,21,83.559,3433.556,1.046,14.536,1.046,,,,,
,driver_016,21,87.225,2177.886,62.504,8.945,1.778,,,,,
,driver_016,21,94.652,5228.189,56.165,4.516,11.908,,,,,
,driver_016,21,88.655,1548.486,63.074,41.671,8.819,,,,,
,driver_016,21,85.233,1869.518,57.693,4.561,3.998,,,,,
,driver_016,21,114.454,2595.227,35.675,3.597,2.362,,,,,
,driver_016,21,93.542,1946.698,26.429,3.403,1.938,,,,,
,driver_016,21,85.749,1714.933,0.0,29.085,,,,,,
,driver_016,21,101.995,2166.106,0.0,6.078,,,,,,
,driver_016,21,98.064,2105.703,52.828,2.143,2.611,,,,,
,driver_016,21,88.763,1976.042,52.552,5.106,1.85,,,,,
,driver_016,21,80.231,1649.694,13.565,0.69,6.114,,,,,
,driver_016,21,98.837,2111.531,40.069,1.488,4.068,,,,,
,driver_016,21,74.565,1827.734,0.686,1.541,0.686,,,,,
,driver_016,21,85.02,1789.24,54.524,1.0,1.442,,,,,
,driver_016,21,134.588,2450.087,57.693,11.397,3.165,,,,,
,driver_016,21,91.288,1969.677,0.0,6.958,,,,,,
,driver_016,21,92.9,1982.712,0.0,6.633,,,,,,
,driver_016,21,90.058,1943.461,0.0,3.567,,,,,,
,driver_016,21,91.697,1930.739,0.0,5.455,,,,,,
,driver_016,21,104.757,2193.956,0.0,18.936,,,,,,
,driver_016,21,97.594,2096.166,4.985,21.529,2.659,,,,,
,driver_016,21,78.922,1650.807,0.0,10.498,,,,,,
,driver_016,21,91.882,1692.933,107.644,,33.873,,,,,
,driver_016,21,76.255,1644.784,23.22,1.364,1.209,,,,,
,driver_016,21,98.991,2239.457,31.005,2.091,1.388,,,,,
,driver_016,21,99.128,2122.37,11.036,1.942,11.036,,,,,
,driver_016,21,77.654,1677.142,8.114,9.396,8.114,,,,,
,driver_016,21,115.219,3690.587,24.375,3.931,2.043,,,,,
,driver_016,21,113.492,2511.907,32.585,3.58,2.283,,,,,
,driver_016,21,109.083,2327.681,1.378,6.029,1.378,,,,,
,driver_016,21,88.561,1879.431,0.0,12.472,,,,,,
,driver_016,21,115.982,2100.65,9.77,6.032,1.25,,,,,
,driver_016,21,68.248,1512.902,22.282,7.573,4.326,,,,,
,driver_016,21,98.475,2120.312,5.925,9.376,2.255,,,,,
,driver_016,21,103.818,2481.877,17.572,1.699,2.973,,,,,
,driver_016,21,96.178,2058.102,7.242,8.533,1.02,,,,,
,driver_016,21,93.105,2070.833,41.126,6.049,5.612,,,,,
,driver_016,21,98.932,2229.508,0.0,4.231,,,,,,
,driver_016,21,85.849,1806.773,45.764,4.708,0.446,,,,,
,driver_016,21,94.701,2023.725,46.719,0.986,2.537,,,,,
,driver_016,21,94.09,1997.369,0.0,1.244,,,,,,
,driver_016,21,111.32,2561.617,11.939,0.613,0.502,,,,,
,driver_016,21,74.957,1600.938,37.131,0.741,7.853,,,,,
,driver_016,21,77.157,1624.577,0.0,2.986,,,,,,
,driver_016,21,106.537,2302.888,0.0,7.713,,,,,,
,driver_016,21,106.887,2023.38,0.0,11.395,,,,,,
,driver_016,21,81.134,1737.263,4.282,1.4,2.257,,,,,
,driver_016,21,151.957,2396.16,0.0,1.03,,,,,,
,driver_016,21,106.46,2266.116,0.0,27.214,,,,,,
,driver_016,21,106.462,2293.659,12.203,3.452,2.446,,,,,
,driver_016,21,90.625,2027.991,2.586,4.161,1.332,,,,,
,driver_016,21,71.828,1517.054,6.077,10.532,5.169,,,,,
,driver_016,21,87.152,1869.496,33.699,1.636,20.892,,,,,
,driver_016,21,94.698,2202.472,0.0,2.686,,,,,,
,driver_016,21,76.358,1623.415,1.587,5.286,1.587,,,,,
,driver_016,21,69.59,1463.26,6.161,3.674,6.161,,,,,
,driver_016,21,81.623,2047.141,32.289,1.697,12.202,,,,,
,driver_016,21,107.586,2545.175,10.265,28.65,5.76,,,,,
,driver_016,21,81.253,1755.68,0.0,1.83,,,,,,
,driver_016,21,92.635,2486.187,15.813,0.681,0.774,,,,,
,driver_016,21,85.064,3739.62,32.662,2.897,1.718,,,,,
,driver_016,21,84.053,1785.746,40.858,4.977,3.332,,,,,
,driver_016,21,115.907,3700.178,58.921,,3.183,,,,,
,driver_016,21,82.467,1907.484,36.168,3.73,7.676,,,,,
,driver_016,21,85.294,1783.463,1.092,5.57,1.092,,,,,
,driver_016,21,95.927,2153.732,19.411,6.247,9.522,,,,,
,driver_016,21,100.943,2396.389,0.0,1.943,,,,,,
,driver_016,21,113.113,2437.622,0.0,14.417,,,,,,
,driver_016,21,79.819,1773.773,10.916,3.54,3.914,,,,,
,driver_016,21,108.995,1933.611,31.122,0.332,0.294,,,,,
,driver_016,21,100.409,2144.052,0.0,18.613,,,,,,
,driver_016,21,79.128,1689.422,0.0,11.623,,,,,,
,driver_016,21,88.06,1884.058,13.715,0.557,0.747,,,,,
,driver_016,21,99.564,5766.446,46.878,10.798,3.088,,,,,
,driver_016,21,104.762,2225.281,37.3,3.247,8.661,,,,,
,driver_016,21,92.859,2107.826,17.233,15.604,14.294,,,,,
,driver_016,21,99.286,2125.504,3.259,9.482,1.597,,,,,
,driver_016,21,72.963,1794.195,9.614,3.599,7.0,,,,,
,driver_016,21,142.634,2502.961,27.769,10.868,3.027,,,,,
,driver_016,21,95.572,2362.848,46.621,0.436,0.564,,,,,
,driver_016,21,97.255,2079.717,7.034,12.509,2.752,,,,,
,driver_016,21,85.692,1817.045,18.322,16.96,13.639,,,,,
,driver_016,21,94.453,2094.041,5.186,7.731,5.186,,,,,
,driver_016,21,106.508,2548.23,0.0,3.705,,,,,,
,driver_016,21,75.298,1769.566,0.0,4.749,,,,,,
,driver_016,21,82.279,1770.751,8.026,19.363,8.026,,,,,
,driver_016,21,84.905,1928.935,29.917,2.653,2.102,,,,,
,driver_016,21,105.73,2478.084,20.295,2.68,2.741,,,,,
,driver_016,21,105.795,2292.067,13.657,9.394,4.317,,,,,
,driver_016,21,72.785,1474.01,12.024,1.48,4.344,,,,,
,driver_016,21,88.53,1897.72,35.658,1.061,1.264,,,,,
,driver_016,21,87.768,1872.142,37.72,2.807,0.978,,,,,
,driver_016,21,100.675,2242.106,10.762,0.639,0.571,,,,,
,driver_016,21,155.222,2364.85,2.578,0.281,0.296,,,,,
,driver_016,21,77.787,1847.103,18.02,2.769,8.263,,,,,
,driver_016,22,166.986,3129.631,0.0,0.631,,,,,,
,driver_016,22,110.734,2496.721,49.694,0.857,2.619,,,,,
,driver_016,22,100.198,2227.006,0.0,5.718,,,,,,
,driver_016,22,126.591,2837.668,19.317,2.62,0.575,,,,,
,driver_016,22,116.745,2593.353,1.474,2.559,1.474,,,,,
,driver_016,22,91.509,2052.936,6.763,0.829,6.763,,,,,
,driver_016,22,105.756,2583.84,16.701,3.302,2.756,,,,,
,driver_016,22,98.807,2219.119,5.247,8.594,2.385,,,,,
,driver_016,22,82.331,1930.266,53.665,5.555,1.698,,,,,
,driver_016,22,91.51,2069.864,40.81,1.561,2.544,,,,,
,driver_016,22,110.524,2686.498,29.33,0.996,1.177,,,,,
,driver_016,22,83.108,1868.854,42.592,5.095,3.156,,,,,
,driver_016,22,102.658,2319.99,76.392,5.334,2.415,,,,,
,driver_016,22,109.224,3093.205,37.412,3.586,4.736,,,,,
,driver_016,22,112.937,2261.251,61.727,13.903,0.756,,,,,
,driver_016,22,96.344,2135.832,8.079,1.17,0.552,,,,,
,driver_016,22,84.384,2119.859,11.541,2.298,0.94,,,,,
,driver_016,22,94.065,2091.434,0.0,3.115,,,,,,
,driver_016,22,78.386,1746.368,46.517,2.429,2.372,,,,,
,driver_016,22,79.889,1778.626,4.176,9.917,0.972,,,,,
,driver_016,22,91.556,2341.863,0.0,5.253,,,,,,
,driver_016,22,88.078,2017.94,14.492,5.534,14.492,,,,,
,driver_016,22,89.187,1966.351,0.0,5.338,,,,,,
,driver_016,22,90.485,2041.059,11.644,2.393,11.644,,,,,
,driver_016,22,99.752,5866.198,47.838,10.386,2.119,,,,,
,driver_016,22,119.713,2574.639,17.93,6.333,3.764,,,,,
,driver_016,22,87.008,1956.504,33.114,1.725,20.486,,,,,
,driver_016,22,103.896,2318.435,15.159,17.581,1.569,,,,,
,driver_016,22,69.487,1532.747,6.689,4.173,6.689,,,,,
,driver_016,22,88.515,1967.946,0.0,12.778,,,,,,
,driver_016,22,112.901,2643.204,0.0,14.238,,,,,,
,driver_016,22,74.162,1646.309,10.369,1.169,2.583,,,,,
,driver_016,22,94.196,2165.029,43.079,5.739,5.36,,,,,
,driver_016,22,83.674,3517.23,1.136,15.538,1.136,,,,,
,driver_016,22,77.281,1740.663,73.706,47.111,0.374,,,,,
,driver_016,22,85.176,2233.746,38.656,4.835,1.801,,,,,
,driver_016,22,107.632,2024.24,60.377,7.696,3.762,,,,,
,driver_016,22,78.06,1758.253,59.02,0.604,2.024,,,,,
,driver_016,22,126.062,2490.912,6.47,3.207,1.116,,,,,
,driver_016,22,158.375,2144.85,0.889,0.777,0.889,,,,,
,driver_016,22,87.912,1974.292,1.649,10.77,1.649,,,,,
,driver_016,22,98.013,2203.716,41.698,2.406,1.974,,,,,
,driver_016,22,89.233,2065.275,38.139,5.647,1.977,,,,,
,driver_016,22,90.569,2031.117,50.466,10.167,7.009,,,,,
,driver_016,22,91.653,2057.124,0.785,0.545,0.785,,,,,
,driver_016,22,80.596,1817.401,4.842,2.178,2.301,,,,,
,driver_016,22,97.35,2443.324,0.0,2.186,,,,,,
,driver_016,22,104.991,2553.547,0.0,1.878,,,,,,
,driver_016,22,91.084,2060.761,0.0,7.398,,,,,,
,driver_016,22,79.701,1786.897,10.658,3.423,10.658,,,,,
,driver_016,22,103.904,2334.0,0.0,3.004,,,,,,
,driver_016,22,112.586,2727.646,0.0,4.46,,,,,,
,driver_016,22,102.954,2314.638,17.58,1.454,0.516,,,,,
,driver_016,22,121.742,2315.698,0.0,1.002,,,,,,
,driver_016,22,81.263,1818.526,4.46,1.463,2.51,,,,,
,driver_016,22,97.651,2167.42,0.0,1.982,,,,,,
,driver_016,22,101.078,2277.678,28.289,4.353,0.429,,,,,
,driver_016,22,112.998,4184.713,31.269,1.993,11.416,,,,,
,driver_016,22,92.307,2200.133,17.135,17.019,13.59,,,,,
,driver_016,22,99.349,2224.853,3.585,9.146,1.511,,,,,
,driver_016,22,89.119,1954.953,13.446,19.329,13.446,,,,,
,driver_016,22,99.102,2221.472,11.218,1.868,11.218,,,,,
,driver_016,22,108.657,2400.968,18.933,11.288,8.345,,,,,
,driver_016,22,78.004,1755.146,6.786,9.861,6.786,,,,,
,driver_016,22,86.026,1933.073,8.94,4.035,2.477,,,,,
,driver_016,22,76.861,1700.276,1.27,4.864,1.27,,,,,
,driver_016,22,96.806,2411.028,30.984,5.706,17.966,,,,,
,driver_016,22,93.033,2078.636,0.0,3.466,,,,,,
,driver_016,22,82.276,1853.027,6.542,20.423,6.542,,,,,
,driver_016,22,96.19,2327.822,47.724,4.294,1.594,,,,,
,driver_016,22,77.27,1695.473,0.0,1.887,,,,,,
,driver_016,22,90.434,1564.444,29.839,1.922,0.53,,,,,
,driver_016,22,70.529,1565.667,36.743,5.774,9.002,,,,,
,driver_016,22,92.489,2578.676,17.978,0.885,0.818,,,,,
,driver_016,22,59.31,1485.966,26.663,4.552,5.362,,,,,
,driver_016,22,94.379,5322.568,57.748,4.147,12.038,,,,,
,driver_016,22,150.735,2850.453,44.066,7.841,3.07,,,,,
,driver_016,22,93.03,2039.728,16.348,1.167,4.415,,,,,
,driver_016,22,94.252,1943.411,103.352,,42.984,,,,,
,driver_016,22,75.138,1674.291,20.616,6.668,0.473,,,,,
,driver_016,22,85.653,2137.448,57.005,29.15,2.983,,,,,
,driver_016,22,103.5,2331.156,0.0,4.414,,,,,,
,driver_016,22,77.805,1743.303,0.0,2.678,,,,,,
,driver_016,22,106.517,2372.633,0.0,27.905,,,,,,
,driver_016,22,90.089,2021.352,48.441,1.034,5.523,,,,,
,driver_016,22,113.678,2533.376,9.271,1.642,9.271,,,,,
