race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_119,15,93.371,1437.579,50.362,0.983,6.073,,,,,
,driver_119,15,205.815,2911.368,18.189,1.078,3.698,,,,,
,driver_119,16,100.053,1663.899,69.282,6.033,2.841,,,,,
,driver_119,16,80.079,1337.072,63.348,1.67,1.577,,,,,
,driver_119,16,107.989,1774.112,35.615,0.415,3.548,,,,,
,driver_119,16,71.41,1258.169,40.891,3.171,1.13,,,,,
,driver_119,16,94.554,3818.546,34.161,1.573,2.295,,,,,
,driver_119,16,98.029,1614.862,75.802,1.917,12.944,,,,,
,driver_119,16,102.174,1800.041,63.516,11.11,1.086,,,,,
,driver_119,16,97.992,1562.879,49.886,0.72,2.863,,,,,
,driver_119,16,84.931,1477.483,32.112,2.305,0.947,,,,,
,driver_119,16,76.111,1461.563,17.289,2.189,1.574,,,,,
,driver_119,16,1304.901,4216.269,25.985,1.693,1.446,,,,,
,driver_119,16,102.938,1601.537,29.167,0.294,2.715,,,,,
,driver_119,16,86.55,1389.323,28.439,2.152,2.189,,,,,
,driver_119,16,83.363,1388.117,38.615,7.116,3.985,,,,,
,driver_119,16,104.295,1677.284,56.094,6.876,3.105,,,,,
,driver_119,16,159.985,1918.912,16.701,1.441,1.56,,,,,
,driver_119,16,86.523,1396.953,34.264,1.98,2.072,,,,,
,driver_119,16,106.901,1978.236,35.596,0.192,3.8,,,,,
,driver_119,16,106.017,1851.953,22.694,0.639,1.426,,,,,
,driver_119,16,83.58,1574.762,22.361,1.178,1.873,,,,,
,driver_119,16,101.389,1634.336,40.631,1.501,1.386,,,,,
,driver_119,16,103.88,1690.77,52.351,0.736,3.489,,,,,
,driver_119,16,85.156,1400.402,78.724,,1.727,,,,,
,driver_119,16,106.52,1726.377,80.729,1.201,0.682,,,,,
,driver_119,16,93.687,1531.266,52.136,1.184,6.184,,,,,
,driver_119,16,84.632,3069.463,55.984,2.311,22.273,,,,,
,driver_119,16,77.624,1255.634,52.458,2.24,1.937,,,,,
,driver_119,16,93.23,1619.362,46.732,7.366,5.197,,,,,
,driver_119,16,98.852,3182.382,38.202,1.597,0.885,,,,,
,driver_119,16,97.458,1743.667,56.041,1.606,1.857,,,,,
,driver_119,16,87.007,1469.092,69.373,,16.93,,,,,
,driver_119,16,101.998,1669.904,37.01,3.525,4.82,,,,,
,driver_119,16,95.229,1556.424,46.505,1.219,5.576,,,,,
,driver_119,16,99.735,1534.614,109.837,10.214,21.747,,,,,
,driver_119,16,78.284,1278.361,44.823,4.809,3.499,,,,,
,driver_119,16,86.16,1459.021,73.456,115.558,5.031,,,,,
,driver_119,16,127.802,1565.048,78.248,1.875,11.612,,,,,
,driver_119,16,90.411,1787.323,71.675,2.868,1.902,,,,,
,driver_119,16,77.037,1259.487,27.31,3.04,6.203,,,,,
,driver_119,16,71.577,1161.722,42.06,3.826,1.178,,,,,
,driver_119,16,102.653,1401.239,90.538,,16.511,,,,,
,driver_119,16,111.011,2023.632,38.698,1.594,1.91,,,,,
,driver_119,16,75.297,1210.549,32.061,1.632,0.98,,,,,
,driver_119,16,70.291,1236.772,32.098,1.668,1.483,,,,,
,driver_119,16,90.682,1467.34,35.478,1.139,2.297,,,,,
,driver_119,16,91.58,1477.47,52.19,0.434,8.162,,,,,
,driver_119,16,108.657,1808.568,65.947,4.486,0.392,,,,,
,driver_119,16,80.718,1428.167,36.397,22.237,0.358,,,,,
,driver_119,16,92.734,1505.184,44.436,1.332,6.03,,,,,
,driver_119,16,71.406,1156.798,44.465,0.695,1.724,,,,,
,driver_119,16,83.827,1373.887,39.321,0.536,0.796,,,,,
,driver_119,16,70.538,1142.884,28.155,1.56,2.456,,,,,
,driver_119,16,109.218,1760.311,11.892,3.675,3.291,,,,,
,driver_119,16,86.203,1396.586,52.658,5.207,1.859,,,,,
,driver_119,16,60.155,1134.68,24.334,0.935,0.842,,,,,
,driver_119,16,94.557,1503.949,83.542,,8.577,,,,,
,driver_119,16,86.592,1498.373,33.146,0.578,2.588,,,,,
,driver_119,17,98.318,3280.7,41.424,1.672,0.898,,,,,
,driver_119,17,77.432,1333.066,54.444,2.31,2.276,,,,,
,driver_119,17,111.071,1919.639,69.582,0.19,3.613,,,,,
,driver_119,17,78.038,1356.399,46.207,4.597,3.518,,,,,
,driver_119,17,87.155,1484.108,36.525,1.507,2.692,,,,,
,driver_119,17,106.386,1958.339,27.509,1.145,1.544,,,,,
,driver_119,17,97.201,1840.868,54.089,1.176,2.911,,,,,
,driver_119,17,101.647,1771.551,37.828,2.757,5.09,,,,,
,driver_119,17,97.708,1712.57,78.179,3.644,10.722,,,,,
,driver_119,17,70.462,1213.346,29.172,1.709,2.661,,,,,
,driver_119,17,93.199,1712.561,48.989,6.409,6.18,,,,,
,driver_119,17,80.162,1417.234,64.711,1.601,1.483,,,,,
,driver_119,17,94.789,1651.213,47.939,1.383,5.725,,,,,
,driver_119,17,92.432,1559.772,37.943,1.083,0.983,,,,,
,driver_119,17,83.289,1484.528,91.881,,1.468,,,,,
,driver_119,17,86.099,1475.422,29.603,2.098,2.663,,,,,
,driver_119,17,97.412,1660.291,50.849,0.463,6.316,,,,,
,driver_119,17,82.804,1470.921,39.937,8.285,3.812,,,,,
,driver_119,17,94.88,1659.928,56.64,1.178,11.369,,,,,
,driver_119,17,71.371,1233.093,43.694,3.407,0.741,,,,,
,driver_119,17,84.355,3153.818,56.226,1.289,21.2,,,,,
,driver_119,17,100.463,1764.362,70.736,8.118,2.03,,,,,
,driver_119,17,92.464,1597.648,45.14,0.728,6.301,,,,,
,driver_119,17,105.183,1782.467,60.094,6.058,4.769,,,,,
,driver_119,17,153.418,2072.33,16.037,1.062,1.233,,,,,
,driver_119,17,89.378,1876.701,74.448,2.821,1.907,,,,,
,driver_119,17,83.709,1658.471,23.183,1.177,1.921,,,,,
,driver_119,17,76.54,1336.027,27.86,3.072,6.625,,,,,
,driver_119,17,71.363,1329.532,43.183,3.341,1.175,,,,,
,driver_119,17,120.447,1721.984,54.403,1.818,17.809,,,,,
,driver_119,17,87.031,1487.433,83.851,,2.523,,,,,
,driver_119,17,110.717,2134.349,40.11,1.164,1.766,,,,,
,driver_119,17,70.456,1307.228,33.741,1.853,1.512,,,,,
,driver_119,17,86.227,1482.813,55.519,4.891,2.124,,,,,
,driver_119,17,83.651,1457.538,41.363,0.754,0.673,,,,,
,driver_119,17,59.333,1194.013,25.498,1.372,0.746,,,,,
,driver_119,17,86.442,1545.463,78.043,118.52,5.384,,,,,
,driver_119,17,93.816,1625.082,54.053,0.937,6.312,,,,,
,driver_119,17,121.186,2099.422,57.343,17.606,4.194,,,,,
,driver_119,17,85.405,1562.888,34.254,3.644,0.579,,,,,
,driver_119,17,101.51,1735.846,43.215,1.537,1.765,,,,,
,driver_119,17,87.063,1556.155,69.871,,14.955,,,,,
,driver_119,17,102.892,1601.265,54.591,12.555,1.733,,,,,
,driver_119,17,78.964,1507.131,36.064,,0.332,,,,,
,driver_119,17,71.093,1227.891,46.334,0.815,1.47,,,,,
,driver_119,17,88.894,1592.843,84.922,2.26,7.468,,,,,
,driver_119,17,91.247,1568.717,55.06,0.623,9.579,,,,,
,driver_119,17,106.515,1832.892,84.77,0.917,0.978,,,,,
,driver_119,17,107.805,1881.917,36.838,0.668,2.933,,,,,
,driver_119,17,94.051,3912.597,35.737,1.644,2.265,,,,,
,driver_119,17,103.3,1794.07,54.76,0.899,4.771,,,,,
,driver_119,17,142.68,4358.949,5.698,0.64,1.086,,,,,
,driver_119,17,92.265,1626.879,112.416,9.128,20.34,,,,,
,driver_119,17,108.968,1869.279,13.035,4.158,2.692,,,,,
,driver_119,17,102.544,1902.585,67.403,3.597,1.382,,,,,
,driver_119,17,75.188,1285.737,33.56,1.4,1.032,,,,,
,driver_119,17,75.831,1537.394,18.796,2.383,1.298,,,,,
,driver_119,18,80.093,1587.224,37.27,,0.249,,,,,
,driver_119,18,75.385,1361.122,35.044,1.473,1.024,,,,,
,driver_119,18,59.5,1253.513,26.964,1.525,0.895,,,,,
,driver_119,18,101.413,1872.964,38.378,2.294,5.064,,,,,
,driver_119,18,92.411,1804.972,49.897,5.756,6.758,,,,,
,driver_119,18,132.137,2204.467,5.186,0.396,0.229,,,,,
,driver_119,18,84.181,1541.719,43.232,0.633,0.809,,,,,
,driver_119,18,71.305,1400.837,45.282,2.625,1.177,,,,,
,driver_119,18,111.395,1671.167,58.75,7.719,6.783,,,,,
,driver_119,18,92.479,1661.196,59.336,0.1,1.25,,,,,
,driver_119,18,106.181,1939.073,88.541,0.875,0.905,,,,,
,driver_119,18,85.919,1573.352,87.029,,0.537,,,,,
,driver_119,18,97.844,1810.414,80.981,5.563,4.022,,,,,
,driver_119,18,83.34,1567.868,93.387,,1.534,,,,,
,driver_119,18,105.262,2063.601,31.344,1.292,1.61,,,,,
,driver_119,18,76.727,1412.754,28.67,2.761,7.714,,,,,
,driver_119,18,72.07,1305.163,45.939,2.5,0.896,,,,,
,driver_119,18,77.24,1410.306,56.353,2.337,2.516,,,,,
,driver_119,18,94.822,1746.035,49.615,1.735,5.719,,,,,
,driver_119,18,95.474,4454.423,7.747,1.038,0.871,,,,,
,driver_119,18,100.46,1864.822,72.051,1.128,2.541,,,,,
,driver_119,18,108.199,2027.838,70.671,3.402,3.551,,,,,
,driver_119,18,70.793,1284.139,30.738,1.421,2.559,,,,,
,driver_119,18,110.723,2245.072,41.508,1.402,1.652,,,,,
,driver_119,18,98.361,3379.061,44.856,1.755,0.963,,,,,
,driver_119,18,89.242,1682.085,66.773,4.358,6.613,,,,,
,driver_119,18,76.133,1613.527,20.413,2.352,1.218,,,,,
,driver_119,18,91.31,1718.189,115.248,11.133,19.598,,,,,
,driver_119,18,93.139,1690.787,47.3,1.772,0.73,,,,,
,driver_119,18,86.292,1561.714,30.995,1.852,2.997,,,,,
,driver_119,18,109.296,1978.575,13.32,5.481,2.628,,,,,
,driver_119,18,83.088,1554.009,41.909,9.258,4.041,,,,,
,driver_119,18,70.237,1377.465,35.487,2.063,1.415,,,,,
,driver_119,18,87.577,1633.04,84.257,115.452,5.98,,,,,
,driver_119,18,93.25,1753.178,59.095,1.343,10.393,,,,,
,driver_119,18,83.859,1742.33,24.153,1.051,1.488,,,,,
,driver_119,18,96.4,1818.384,55.336,2.781,14.857,,,,,
,driver_119,18,101.95,2004.535,70.959,1.743,1.353,,,,,
,driver_119,18,93.397,1718.479,55.691,0.723,6.19,,,,,
,driver_119,18,86.143,1568.956,58.256,4.796,1.869,,,,,
,driver_119,18,86.524,1570.632,38.281,1.747,3.23,,,,,
,driver_119,18,97.139,1938.007,42.327,1.236,3.901,,,,,
,driver_119,18,100.74,1761.031,50.054,0.871,1.642,,,,,
,driver_119,18,102.303,2201.725,60.271,14.447,1.805,,,,,
,driver_119,18,80.173,1497.407,66.004,1.535,1.446,,,,,
,driver_119,18,89.283,1965.984,76.729,2.819,2.408,,,,,
,driver_119,18,86.54,3240.358,59.07,,2.008,,,,,
,driver_119,18,86.937,1643.092,69.891,,13.096,,,,,
,driver_119,18,78.157,1434.556,47.138,4.144,3.618,,,,,
,driver_119,18,72.451,1300.342,49.736,1.927,1.261,,,,,
,driver_119,18,84.888,1647.776,35.853,2.476,2.807,,,,,
